Date,Open,High,Low,Close,Adj Close,Volume
19-06-2000,25.3911,26.349199,25.218599,25.7647,9.20756,3320691
20-06-2000,26.0618,26.2342,25.716801,25.889299,9.25209,1634264
21-06-2000,26.1576,26.1576,24.931101,25.027,8.94393,1551767
22-06-2000,25.046101,25.228201,24.758699,24.9503,8.916519,1547149
23-06-2000,24.7395,25.678499,24.557501,24.7491,8.844616,3841307
26-06-2000,24.547899,24.547899,23.9538,24.1646,8.635732,1520133
27-06-2000,24.1455,25.429399,24.049601,24.2796,8.676828,5363919
28-06-2000,24.4904,24.787399,24.241301,24.3179,8.690518,2053284
29-06-2000,24.3563,24.902399,23.771799,24.2125,8.652849,4050204
30-06-2000,23.9538,24.337099,23.5035,23.666401,8.457689,1598654
03-07-2000,23.9347,24.576599,23.695101,24.087999,8.608356,2378722
04-07-2000,24.1455,24.2988,23.4748,23.628,8.443965,2983490
05-07-2000,24.662901,24.7012,23.666401,24.2029,8.649419,3074739
06-07-2000,24.7204,25.3911,23.982599,24.8736,8.889108,5847704
07-07-2000,25.0653,25.1036,24.547899,24.7299,8.837756,2541097
10-07-2000,24.5383,25.8414,24.5383,25.132401,8.981596,4457832
11-07-2000,25.113199,26.1959,24.8545,25.467699,9.101422,4410731
12-07-2000,26.042601,26.579201,25.228201,25.371901,9.067186,6211383
13-07-2000,25.4869,25.966,25.1036,25.247299,9.022657,3510483
14-07-2000,25.2952,25.352699,24.260401,24.375401,8.711065,2920400
17-07-2000,24.193399,24.432899,23.666401,24.2796,8.676828,1732505
18-07-2000,24.1455,24.432899,23.790899,23.8484,8.522731,3103549
19-07-2000,24.1455,24.27,23.781401,23.8484,8.522731,1474879
20-07-2000,24.1359,24.1359,23.1681,23.340599,8.341258,1548771
21-07-2000,23.589701,23.7143,22.3633,22.459101,8.026235,3457042
24-07-2000,22.094999,22.2292,20.121201,20.3703,7.279758,4129085
25-07-2000,20.111601,21.1943,19.3547,20.6961,7.39619,4359450
26-07-2000,19.163099,20.303301,19.0481,19.862499,7.098285,7162833
27-07-2000,19.7379,20.504499,19.5655,20.3512,7.272932,2168072
28-07-2000,20.1691,20.4949,19.7763,19.939199,7.125694,2821173
31-07-2000,19.661301,19.987101,17.5438,17.735399,6.33812,9136453
01-08-2000,17.946199,18.549801,17.735399,18.176201,6.495651,5685626
02-08-2000,18.2241,19.163099,18.157,18.846901,6.735339,4833988
03-08-2000,18.971399,19.3547,17.927,18.2241,6.512767,7398975
04-08-2000,18.1378,18.3965,17.8216,17.9079,6.399768,3249403
07-08-2000,17.9175,18.0804,17.3617,17.562901,6.276475,3052811
08-08-2000,17.629999,17.9175,17.5438,17.6779,6.317572,4288548
09-08-2000,17.8025,18.2241,17.8025,18.0037,6.434003,2681550
10-08-2000,17.975,18.195299,17.7258,17.754601,6.344983,1294715
11-08-2000,17.6779,17.8887,17.3426,17.409599,6.221689,1679064
14-08-2000,17.4767,17.4767,16.4419,16.691,5.964883,4340523
15-08-2000,null,null,null,null,null,null
16-08-2000,17.0168,17.419201,16.8827,17.1605,6.132668,2836525
17-08-2000,17.2372,17.8983,16.959299,17.333,6.194314,4379567
18-08-2000,17.0455,17.524599,16.959299,17.170099,6.136098,2688302
21-08-2000,17.3234,17.6875,17.103001,17.428801,6.228551,2519399
22-08-2000,17.4767,17.8216,17.294701,17.6971,6.324434,3069411
23-08-2000,18.204901,18.971399,17.8216,18.3582,6.560691,7352004
24-08-2000,18.2337,18.5403,17.8216,18.0516,6.451122,2050351
25-08-2000,18.1091,18.751101,17.8696,18.319901,6.547006,3700802
28-08-2000,18.377399,20.3895,18.3486,20.073299,7.173619,15875930
29-08-2000,20.121201,20.312799,18.7798,19.5655,6.992146,6929854
30-08-2000,19.3547,19.6134,18.9235,19.0672,6.814068,2770701
31-08-2000,18.875601,19.5942,18.684,19.182199,6.855165,4594668
01-09-2000,null,null,null,null,null,null
04-09-2000,19.393,19.642099,18.5977,18.7798,6.711361,2678742
05-09-2000,18.971399,19.5655,18.684,19.3643,6.920243,4770955
06-09-2000,19.2589,20.0158,19.230101,19.546301,6.985285,4726255
07-09-2000,19.546301,20.2075,19.4505,19.6038,7.005834,4284848
08-09-2000,19.7379,19.833799,18.990601,19.1439,6.841479,2447412
11-09-2000,19.3547,19.4505,18.281601,18.559401,6.632596,3246475
12-09-2000,18.3965,18.7798,18.204901,18.300699,6.540143,4522221
13-09-2000,18.4445,18.5882,18.2432,18.2911,6.536712,1348329
14-09-2000,18.3965,18.530701,17.9175,18.0804,6.461414,1119216
15-09-2000,18.089899,18.089899,17.4384,17.505501,6.255961,2058220
18-09-2000,17.3521,18.042,17.294701,17.639601,6.303885,2153607
19-09-2000,17.3617,17.6779,16.9401,17.1605,6.132668,2848407
20-09-2000,17.812099,17.812099,17.2563,17.495899,6.25253,946717
21-09-2000,17.4671,17.639601,16.863501,17.103001,6.112121,1145485
22-09-2000,16.997601,17.055099,16.3174,16.4706,5.886118,1965078
25-09-2000,16.6719,16.959299,16.4802,16.576,5.923784,1016096
26-09-2000,16.5569,16.6719,15.7137,15.8095,5.649858,2988797
27-09-2000,15.9916,16.288601,15.6945,16.068199,5.742311,1346544
28-09-2000,16.4802,16.4802,15.5221,15.5892,5.571132,1406915
29-09-2000,15.7999,15.8766,15.5221,15.6179,5.581388,1789683
02-10-2000,null,null,null,null,null,null
03-10-2000,15.5317,15.9053,15.1676,15.6658,5.598505,2703399
04-10-2000,15.9053,16.4706,15.752,16.154499,5.773152,1975186
05-10-2000,16.403601,16.623899,15.752,15.8095,5.649858,1377703
06-10-2000,15.8862,15.8862,15.2825,15.4742,5.530033,1684449
09-10-2000,15.5604,15.5987,15.2825,15.3209,5.475248,845523
10-10-2000,15.2442,15.5796,14.9568,15.1676,5.420463,1997411
11-10-2000,15.1388,15.3209,14.7747,14.9184,5.331406,1236822
12-10-2000,14.8035,15.2346,14.7651,14.928,5.334838,931855
13-10-2000,14.7651,15.4263,14.4202,14.8514,5.307462,2388001
16-10-2000,14.8418,15.3113,14.5639,14.6789,5.245816,1184607
17-10-2000,14.4873,14.7077,14.2381,14.3435,5.125954,1710718
18-10-2000,14.4873,14.5256,14.2286,14.4394,5.160225,1020312
19-10-2000,14.5352,14.6597,13.4141,14.1711,5.064342,2217376
20-10-2000,14.3627,14.5448,13.7016,13.9986,5.002696,3484209
23-10-2000,13.8166,13.8166,12.8872,13.2417,4.732202,2925853
24-10-2000,13.4046,13.4141,13.0596,13.1363,4.694535,1839602
25-10-2000,13.4908,13.8549,13.2513,13.7399,4.910244,2820687
26-10-2000,13.8932,13.989,13.6058,13.9124,4.971892,678989
27-10-2000,13.9795,13.9795,13.7016,13.7782,4.923931,752171
30-10-2000,13.7974,13.8549,13.51,13.5483,4.841772,617140
31-10-2000,13.4237,13.5579,13.3758,13.4429,4.804105,1276325
01-11-2000,13.7878,14.334,13.3375,14.1519,5.057481,3296034
02-11-2000,14.3148,15.043,14.2765,14.8226,5.29717,4537323
03-11-2000,14.9376,16.825199,14.5639,16.576,5.923784,11596107
06-11-2000,16.623899,17.562901,16.0012,17.0264,6.084744,11975827
07-11-2000,16.6814,17.1509,16.403601,16.748501,5.985432,4452890
08-11-2000,17.0455,17.2276,16.403601,16.489799,5.89298,2919320
09-11-2000,16.298201,16.298201,15.4167,15.9053,5.684096,2285976
10-11-2000,15.9053,16.384399,15.0622,15.1676,5.420463,7481477
13-11-2000,14.9951,14.9951,13.9986,14.3915,5.143108,2861385
14-11-2000,14.4585,15.1388,14.4489,14.8514,5.307462,3950001
15-11-2000,15.1388,15.6179,14.9472,15.0238,5.369073,5245436
16-11-2000,15.1005,15.6179,14.9568,15.0526,5.379366,3257773
17-11-2000,14.9663,15.1484,14.7172,14.8418,5.304031,2804881
20-11-2000,14.7556,16.250299,14.631,15.8766,5.673841,11823253
21-11-2000,15.7137,16.5569,15.5412,15.9724,5.708076,6608898
22-11-2000,16.3461,16.3461,15.4263,15.5317,5.550582,2768425
23-11-2000,15.3879,16.3269,15.1867,16.0203,5.725194,5119803
24-11-2000,16.097,16.9881,16.097,16.806,6.00598,11864540
27-11-2000,17.055099,17.3426,16.691,17.1605,6.132668,7603859
28-11-2000,17.074301,18.0133,17.074301,17.639601,6.303885,9348481
29-11-2000,17.8025,17.927,16.2407,16.719801,5.975174,13947934
30-11-2000,16.815599,17.3234,16.4802,16.844299,6.019667,6868251
01-12-2000,16.7677,17.0168,16.422701,16.537701,5.910098,5385278
04-12-2000,16.844299,17.534201,16.719801,16.997601,6.074452,9438811
05-12-2000,17.3426,17.7833,17.2276,17.3426,6.197746,8153661
06-12-2000,17.9079,18.099501,17.3234,17.562901,6.276475,12292739
07-12-2000,17.3617,18.684,17.3617,18.6073,6.649713,28909292
08-12-2000,18.7223,19.5942,18.7223,19.096001,6.824361,28130027
11-12-2000,19.316401,19.507999,19.0193,19.163099,6.848339,12017340
12-12-2000,19.163099,19.335501,18.2432,18.684,6.677124,12986287
13-12-2000,18.7798,19.0098,18.5882,18.837299,6.731907,5131373
14-12-2000,18.942699,19.622999,18.4923,18.616899,6.653142,15935602
15-12-2000,18.4923,18.5786,17.2659,17.495899,6.25253,10079653
18-12-2000,16.863501,18.1091,16.863501,17.975,6.423748,8106821
19-12-2000,18.166599,18.454,17.840799,17.8983,6.396337,11023746
20-12-2000,17.9175,17.994101,17.5534,17.7833,6.355239,5589165
21-12-2000,17.4384,18.204901,17.0168,17.745001,6.34155,9780792
22-12-2000,17.812099,17.965401,16.499399,16.6719,5.958057,8172061
25-12-2000,null,null,null,null,null,null
26-12-2000,16.6719,17.0072,15.9053,16.0012,5.718369,7056065
27-12-2000,16.0012,16.4419,15.9053,16.250299,5.807388,2876769
28-12-2000,16.384399,16.7773,16.3557,16.643101,5.947764,3326337
29-12-2000,16.6719,16.949699,16.576,16.8827,6.033391,5815157
01-01-2001,16.949699,17.3713,16.6814,17.064699,6.098432,5809250
02-01-2001,17.055099,18.0133,17.0455,17.965401,6.420316,10470175
03-01-2001,18.0133,19.833799,18.0133,19.4792,6.961307,36091475
04-01-2001,19.536699,20.657801,18.7798,20.1691,7.207855,41068817
05-01-2001,20.312799,20.552401,19.651699,19.8433,7.091424,30784984
08-01-2001,19.7379,20.1021,18.981001,19.402599,6.933929,12693599
09-01-2001,19.507999,19.9104,18.875601,18.981001,6.783263,13680696
10-01-2001,18.990601,19.163099,17.4671,17.946199,6.413455,21037569
11-01-2001,17.946199,18.2241,17.7258,17.965401,6.420316,10890197
12-01-2001,18.061199,18.195299,17.3426,17.6108,6.293593,11189711
15-01-2001,17.448,17.448,16.959299,17.1222,6.118981,5205787
16-01-2001,17.2276,17.668301,17.0168,17.2659,6.170335,11787528
17-01-2001,17.3426,17.505501,16.393999,16.691,5.964883,10162693
18-01-2001,16.748501,17.4767,16.5952,17.419201,6.225121,9190422
19-01-2001,17.514999,17.8025,17.285101,17.495899,6.25253,8044561
22-01-2001,17.629999,18.4923,17.4767,18.310301,6.543574,12603713
23-01-2001,18.310301,18.5882,18.0804,18.166599,6.49222,6260905
24-01-2001,18.386999,18.521099,17.850401,18.271999,6.529887,6563639
25-01-2001,18.3965,18.3965,17.840799,17.965401,6.420316,5303240
26-01-2001,null,null,null,null,null,null
29-01-2001,17.8216,18.3486,17.179701,18.204901,6.505906,7809416
30-01-2001,18.3582,18.7798,18.1474,18.271999,6.529887,9963905
31-01-2001,18.3582,18.684,17.773701,18.0037,6.434003,13928261
01-02-2001,17.860001,17.860001,17.1509,17.3521,6.20114,9085073
02-02-2001,17.294701,17.5725,17.208401,17.304199,6.184022,5896590
05-02-2001,17.333,18.6936,17.2563,18.549801,6.629164,21206796
06-02-2001,18.760599,20.0254,18.760599,19.651699,7.022952,21873198
07-02-2001,20.3895,20.868601,19.939199,20.082899,7.177049,33101707
08-02-2001,19.9296,20.5907,19.5942,20.293699,7.252382,19158109
09-02-2001,20.3608,20.676901,19.651699,20.1595,7.204425,24830189
12-02-2001,20.447001,20.447001,18.5977,18.9618,6.776401,17359623
13-02-2001,19.1056,19.335501,18.415701,18.8277,6.728476,15614093
14-02-2001,18.7798,19.507999,18.6936,19.268499,6.886006,16059466
15-02-2001,19.431299,20.2554,19.431299,20.0254,7.156502,25685700
16-02-2001,20.0637,21.5105,20.0637,20.791901,7.430427,58092351
19-02-2001,21.0506,21.788401,20.7153,21.4818,7.676976,25882589
20-02-2001,21.462601,21.778799,20.897301,21.002701,7.50576,21081852
21-02-2001,21.271,21.271,20.1404,20.2841,7.248954,13408532
22-02-2001,20.1404,20.648199,19.546301,19.7092,7.043501,11514215
23-02-2001,19.833799,20.3895,18.1378,18.204901,6.505906,23018276
26-02-2001,18.204901,19.0481,17.745001,18.731899,6.694241,17855379
27-02-2001,18.8948,19.4984,18.1283,18.8277,6.728476,20000376
28-02-2001,19.0481,20.3416,18.4923,19.7188,7.046929,33071978
01-03-2001,20.312799,21.041,19.546301,20.3512,7.272932,25505368
02-03-2001,20.7344,20.887699,18.1283,18.3582,6.560691,18662307
05-03-2001,18.4923,18.770201,17.4576,17.629999,6.300453,15493142
06-03-2001,null,null,null,null,null,null
07-03-2001,18.089899,18.3965,16.959299,17.668301,6.314141,7240034
08-03-2001,17.8216,18.1091,17.5725,17.6875,6.321003,5875210
09-03-2001,17.4384,17.4384,14.861,15.043,5.375935,13395538
12-03-2001,15.3017,15.4263,14.104,14.2669,5.098578,6797745
13-03-2001,14.0082,14.2286,12.1206,12.9255,4.619201,9601838
14-03-2001,13.2225,14.6597,13.0309,14.2861,5.105441,5483232
15-03-2001,14.0849,14.7556,13.6537,14.5735,5.208149,4702699
16-03-2001,14.3723,15.2538,13.6633,13.9986,5.002696,6179885
19-03-2001,14.1807,14.4585,13.9124,14.3435,5.125954,3604085
20-03-2001,14.4681,14.5639,13.8549,14.0178,5.009558,4175507
21-03-2001,14.0082,14.2286,13.7112,14.1711,5.064342,2634652
22-03-2001,14.0849,14.3723,13.4141,13.5291,4.83491,2800560
23-03-2001,13.7016,13.7974,12.8105,13.0692,4.670556,6637119
26-03-2001,13.165,13.3567,12.7434,12.8776,4.602083,2444490
27-03-2001,13.0309,13.3183,12.9351,13.2034,4.718515,4392754
28-03-2001,13.7399,13.7782,13.3662,13.4046,4.790418,5145186
29-03-2001,13.4141,13.6824,13.1459,13.2896,4.74932,3451171
30-03-2001,13.4046,13.4525,12.4081,12.5135,4.471965,4388861
02-04-2001,12.3698,12.3698,11.517,11.6895,4.177491,4100723
03-04-2001,11.5936,11.8619,11.0283,11.2679,4.026824,7617599
04-04-2001,11.1146,11.929,11.1146,11.814,4.221982,8589547
05-04-2001,null,null,null,null,null,null
06-04-2001,11.8811,12.456,11.8811,12.3314,4.406888,7693489
09-04-2001,12.4081,12.8009,12.1877,12.638,4.516457,5061165
10-04-2001,12.7051,12.9351,12.1781,12.2931,4.3932,4548720
11-04-2001,12.7243,12.8392,12.0536,12.1302,4.334984,3757558
12-04-2001,12.0727,12.3506,11.4978,12.0823,4.317866,4685238
13-04-2001,null,null,null,null,null,null
16-04-2001,12.0727,12.4368,11.9673,12.0727,4.314435,3540301
17-04-2001,12.0727,13.0309,11.8524,12.5997,4.502769,7586069
18-04-2001,12.9734,13.6153,12.8392,13.2417,4.732202,11444060
19-04-2001,13.51,13.9795,13.05,13.2417,4.732202,7893191
20-04-2001,13.2704,13.3183,12.7051,12.7913,4.571242,3328785
23-04-2001,12.7434,13.3183,12.0727,13.1459,4.697966,3862509
24-04-2001,13.0309,13.9699,12.983,13.8741,4.958204,10130136
25-04-2001,13.989,14.4106,13.7974,14.1998,5.0746,7992252
26-04-2001,14.3148,14.928,14.2765,14.401,5.146502,8187956
27-04-2001,14.3435,14.3435,13.2513,13.7591,4.917106,8173611
30-04-2001,13.989,14.7556,13.6249,14.4873,5.177344,4750092
01-05-2001,null,null,null,null,null,null
02-05-2001,14.7556,14.9089,14.2094,14.3244,5.119128,3171659
03-05-2001,14.2765,14.401,13.8932,13.9699,4.992439,1284591
04-05-2001,14.0849,14.4681,14.0369,14.2765,5.10201,2190569
07-05-2001,14.3723,14.5448,14.0082,14.0753,5.030107,1587596
08-05-2001,14.1807,14.4681,14.0082,14.3435,5.125954,3130153
09-05-2001,14.6597,14.928,14.3915,14.6118,5.221837,6657606
10-05-2001,14.4969,15.0813,14.2765,14.8131,5.293775,3556833
11-05-2001,15.1292,15.3113,14.3723,14.4298,5.156795,7364680
14-05-2001,14.4106,14.5543,14.2765,14.3723,5.136246,2197801
15-05-2001,14.3148,14.4681,13.7974,14.2094,5.07803,4003724
16-05-2001,14.3723,15.2921,14.3531,15.1676,5.420463,9239328
17-05-2001,15.225,16.097,15.225,15.8383,5.660151,9411884
18-05-2001,15.9245,16.3078,15.6179,15.8287,5.656721,7716424
21-05-2001,15.8191,16.192801,15.6371,15.7616,5.632742,4973047
22-05-2001,15.8958,15.9053,15.455,15.5317,5.550582,3221239
23-05-2001,15.7137,15.7137,15.3496,15.4646,5.526602,1182316
24-05-2001,15.4167,15.7999,15.3975,15.5604,5.560839,2103417
25-05-2001,15.6945,15.6945,14.9568,15.1101,5.399915,2796740
28-05-2001,15.1388,15.5604,15.0526,15.3879,5.499192,2249902
29-05-2001,15.4263,16.154499,15.3305,16.077801,5.745743,5924513
30-05-2001,16.288601,16.6527,15.9437,16.212,5.793701,6240835
31-05-2001,16.0012,16.097,15.5796,15.7616,5.632742,2425964
01-06-2001,15.9053,16.0012,15.3688,15.455,5.523171,2011631
04-06-2001,15.3496,15.5221,14.7364,15.1771,5.423858,3450931
05-06-2001,15.3305,15.6179,14.9759,15.0334,5.372504,3645749
06-06-2001,15.2921,15.2921,14.6885,14.7556,5.273226,1379352
07-06-2001,14.8993,14.8993,13.8932,14.1615,5.060913,1433905
08-06-2001,14.2765,14.7747,14.1807,14.4585,5.167051,2884920
11-06-2001,14.6597,14.6981,14.2477,14.2669,5.098578,1571106
12-06-2001,14.2477,14.4106,14.2477,14.2573,5.095148,1757162
13-06-2001,14.3723,14.3723,13.989,14.0465,5.019814,1747445
14-06-2001,13.989,13.989,13.6058,13.7016,4.896557,1339520
15-06-2001,13.6441,13.6441,12.6093,13.1075,4.684243,4118262
18-06-2001,12.9542,13.1267,12.7051,13.0788,4.673985,1458702
19-06-2001,13.0309,13.2034,12.4177,12.5135,4.471965,2570289
20-06-2001,12.7338,12.7434,12.5518,12.638,4.516457,923057
21-06-2001,12.6668,12.8009,12.2644,12.3123,4.400062,871155
22-06-2001,12.4081,12.4081,11.6511,11.7182,4.187747,1225879
25-06-2001,11.632,11.632,11.2296,11.2775,4.030254,1003112
26-06-2001,11.2583,11.6895,11.2583,11.5841,4.139824,1419554
27-06-2001,11.7853,12.2164,11.6032,11.9482,4.269942,1895371
28-06-2001,12.0248,12.0823,11.8236,12.0152,4.293886,653883
29-06-2001,11.9769,12.1685,11.8907,11.9578,4.273373,1093108
02-07-2001,12.1685,12.4177,12.0727,12.1973,4.358963,399915
03-07-2001,12.2164,12.2164,11.4595,11.5936,4.143218,5393371
04-07-2001,11.7086,11.7086,11.4978,11.5553,4.129531,244700
05-07-2001,11.6895,12.456,11.6128,12.341,4.410318,440149
06-07-2001,12.0727,12.5326,12.0727,12.3698,4.42061,817594
09-07-2001,12.2644,13.0117,12.2069,12.9063,4.61234,1266828
10-07-2001,13.05,14.1615,13.0213,13.8166,4.937654,2756100
